Generation,Mean fitness,Best fitness
69758,21.7,21.7
69759,21.7,21.7
69760,21.7,21.7
69761,21.7,21.7
69762,21.7,21.7
69763,21.7,21.7
69764,21.7,21.7
69765,21.7,21.7
69766,21.7,21.7
69767,21.7,21.7
69768,21.7,21.7
69769,21.7,21.7
69770,21.7,21.7
69771,21.7,21.7
69772,21.7,21.7
69773,21.7,21.7
69774,21.7,21.7
69775,21.7,21.7
69776,21.7,21.7
69777,21.7,21.7
69778,21.7,21.7
69779,21.7,21.7
69780,21.7,21.7
69781,21.7,21.7
69782,21.7,21.7
69783,21.7,21.7
69784,21.7,21.7
69785,21.7,21.7
69786,21.7,21.7
69787,21.7,21.7
69788,21.7,21.7
69789,21.7,21.7
69790,21.7,21.7
69791,21.7,21.7
69792,21.7,21.7
69793,21.7,21.7
69794,21.7,21.7
69795,21.7,21.7
69796,21.7,21.7
69797,21.7,21.7
69798,21.7,21.7
69799,21.7,21.7
69800,21.7,21.7
69801,21.7,21.7
69802,21.7,21.7
69803,21.7,21.7
69804,21.7,21.7
69805,21.7,21.7
69806,21.7,21.7
69807,21.7,21.7
69808,21.7,21.7
69809,21.7,21.7
69810,21.7,21.7
69811,21.7,21.7
69812,21.7,21.7
69813,21.7,21.7
69814,21.7,21.7
69815,21.7,21.7
69816,21.7,21.7
69817,21.7,21.7
69818,21.7,21.7
69819,21.7,21.7
69820,21.7,21.7
69821,21.7,21.7
69822,21.7,21.7
69823,21.7,21.7
69824,21.7,21.7
69825,21.7,21.7
69826,21.7,21.7
69827,21.7,21.7
69828,21.7,21.7
69829,21.7,21.7
69830,21.7,21.7
69831,21.7,21.7
69832,21.7,21.7
69833,21.7,21.7
69834,21.7,21.7
69835,21.7,21.7
69836,21.7,21.7
69837,21.7,21.7
69838,21.7,21.7
69839,21.7,21.7
69840,21.7,21.7
69841,21.7,21.7
69842,21.7,21.7
69843,21.7,21.7
69844,21.7,21.7
69845,21.7,21.7
69846,21.7,21.7
69847,21.7,21.7
69848,21.7,21.7
69849,21.7,21.7
69850,21.7,21.7
69851,21.7,21.7
69852,21.7,21.7
69853,21.7,21.7
69854,21.7,21.7
69855,21.7,21.7
69856,21.7,21.7
69857,21.7,21.7
69858,21.7,21.7
69859,21.7,21.7
69860,21.7,21.7
69861,21.7,21.7
69862,21.7,21.7
69863,21.7,21.7
69864,21.7,21.7
69865,21.7,21.7
69866,21.7,21.7
69867,21.7,21.7
69868,21.7,21.7
69869,21.7,21.7
69870,21.7,21.7
69871,21.7,21.7
69872,21.7,21.7
69873,21.7,21.7
69874,21.7,21.7
69875,21.7,21.7
69876,21.7,21.7
69877,21.7,21.7
69878,21.7,21.7
69879,21.7,21.7
69880,21.7,21.7
69881,21.7,21.7
69882,21.7,21.7
69883,21.7,21.7
69884,21.7,21.7
69885,21.7,21.7
69886,21.7,21.7
69887,21.7,21.7
69888,21.7,21.7
69889,21.7,21.7
69890,21.7,21.7
69891,21.7,21.7
69892,21.7,21.7
69893,21.7,21.7
69894,21.7,21.7
69895,21.7,21.7
69896,21.7,21.7
69897,21.7,21.7
69898,21.7,21.7
69899,21.7,21.7
69900,21.7,21.7
69901,21.7,21.7
69902,21.7,21.7
69903,21.7,21.7
69904,21.7,21.7
69905,21.7,21.7
69906,21.7,21.7
69907,21.7,21.7
69908,21.7,21.7
69909,21.7,21.7
69910,21.7,21.7
69911,21.7,21.7
69912,21.7,21.7
69913,21.7,21.7
69914,21.7,21.7
69915,21.7,21.7
69916,21.7,21.7
69917,21.7,21.7
69918,21.7,21.7
69919,21.7,21.7
69920,21.7,21.7
69921,21.7,21.7
69922,21.7,21.7
69923,21.7,21.7
69924,21.7,21.7
69925,21.7,21.7
69926,21.7,21.7
69927,21.7,21.7
69928,21.7,21.7
69929,21.7,21.7
69930,21.7,21.7
69931,21.7,21.7
69932,21.7,21.7
69933,21.7,21.7
69934,21.7,21.7
69935,21.7,21.7
69936,21.7,21.7
69937,21.7,21.7
69938,21.7,21.7
69939,21.7,21.7
69940,21.7,21.7
69941,21.7,21.7
69942,21.7,21.7
69943,21.7,21.7
69944,21.7,21.7
69945,21.7,21.7
69946,21.7,21.7
69947,21.7,21.7
69948,21.7,21.7
69949,21.7,21.7
69950,21.7,21.7
69951,21.7,21.7
69952,21.7,21.7
69953,21.7,21.7
69954,21.7,21.7
69955,21.7,21.7
69956,21.7,21.7
69957,21.7,21.7
69958,21.7,21.7
69959,21.7,21.7
69960,21.7,21.7
69961,21.7,21.7
69962,21.7,21.7
69963,21.7,21.7
69964,21.7,21.7
69965,21.7,21.7
69966,21.7,21.7
69967,21.7,21.7
69968,21.7,21.7
69969,21.7,21.7
69970,21.7,21.7
69971,21.7,21.7
69972,21.7,21.7
69973,21.7,21.7
69974,21.7,21.7
69975,21.7,21.7
69976,21.7,21.7
69977,21.7,21.7
69978,21.7,21.7
69979,21.7,21.7
69980,21.7,21.7
69981,21.7,21.7
69982,21.7,21.7
69983,21.7,21.7
69984,21.7,21.7
69985,21.7,21.7
69986,21.7,21.7
69987,21.7,21.7
69988,21.7,21.7
69989,21.7,21.7
69990,21.7,21.7
69991,21.7,21.7
69992,21.7,21.7
69993,21.7,21.7
69994,21.7,21.7
69995,21.7,21.7
69996,21.7,21.7
69997,21.7,21.7
69998,21.7,21.7
69999,21.7,21.7
70000,21.7,21.7
70001,21.7,21.7
70002,21.7,21.7
70003,21.7,21.7
70004,21.7,21.7
70005,21.7,21.7
70006,21.7,21.7
70007,21.7,21.7
70008,21.7,21.7
70009,21.7,21.7
70010,21.7,21.7
70011,21.7,21.7
70012,21.7,21.7
70013,21.7,21.7
70014,21.7,21.7
70015,21.7,21.7
70016,21.7,21.7
70017,21.7,21.7
70018,21.7,21.7
70019,21.7,21.7
70020,21.7,21.7
70021,21.7,21.7
70022,21.7,21.7
70023,21.7,21.7
70024,21.7,21.7
70025,21.7,21.7
70026,21.7,21.7
70027,21.7,21.7
70028,21.7,21.7
70029,21.7,21.7
70030,21.7,21.7
70031,21.7,21.7
70032,21.7,21.7
70033,21.7,21.7
70034,21.7,21.7
70035,21.7,21.7
70036,21.7,21.7
70037,21.7,21.7
70038,21.7,21.7
70039,21.7,21.7
70040,21.7,21.7
70041,21.7,21.7
70042,21.7,21.7
70043,21.7,21.7
70044,21.7,21.7
70045,21.7,21.7
70046,21.7,21.7
70047,21.7,21.7
70048,21.7,21.7
70049,21.7,21.7
70050,21.7,21.7
70051,21.7,21.7
70052,21.7,21.7
70053,21.7,21.7
70054,21.7,21.7
70055,21.7,21.7
70056,21.7,21.7
70057,21.7,21.7
70058,21.7,21.7
70059,21.7,21.7
70060,21.7,21.7
70061,21.7,21.7
70062,21.7,21.7
70063,21.7,21.7
70064,21.7,21.7
70065,21.7,21.7
70066,21.7,21.7
70067,21.7,21.7
70068,21.7,21.7
70069,21.7,21.7
70070,21.7,21.7
70071,21.7,21.7
70072,21.7,21.7
70073,21.7,21.7
70074,21.7,21.7
70075,21.7,21.7
70076,21.7,21.7
70077,21.7,21.7
70078,21.7,21.7
70079,21.7,21.7
70080,21.7,21.7
70081,21.7,21.7
70082,21.7,21.7
70083,21.7,21.7
70084,21.7,21.7
70085,21.7,21.7
70086,21.7,21.7
70087,21.7,21.7
70088,21.7,21.7
70089,21.7,21.7
70090,21.7,21.7
70091,21.7,21.7
70092,21.7,21.7
70093,21.7,21.7
70094,21.7,21.7
70095,21.7,21.7
70096,21.7,21.7
70097,21.7,21.7
70098,21.7,21.7
70099,21.7,21.7
70100,21.7,21.7
70101,21.7,21.7
70102,21.7,21.7
70103,21.7,21.7
70104,21.7,21.7
70105,21.7,21.7
70106,21.7,21.7
70107,21.7,21.7
70108,21.7,21.7
70109,21.7,21.7
70110,21.7,21.7
70111,21.7,21.7
70112,21.7,21.7
70113,21.7,21.7
70114,21.7,21.7
70115,21.7,21.7
70116,21.7,21.7
70117,21.7,21.7
70118,21.7,21.7
70119,21.7,21.7
70120,21.7,21.7
70121,21.7,21.7
70122,21.7,21.7
70123,21.7,21.7
70124,21.7,21.7
70125,21.7,21.7
70126,21.7,21.7
70127,21.7,21.7
70128,21.7,21.7
70129,21.7,21.7
70130,21.7,21.7
70131,21.7,21.7
70132,21.7,21.7
70133,21.7,21.7
70134,21.7,21.7
70135,21.7,21.7
70136,21.7,21.7
70137,21.7,21.7
70138,21.7,21.7
70139,21.7,21.7
70140,21.7,21.7
70141,21.7,21.7
70142,21.7,21.7
70143,21.7,21.7
70144,21.7,21.7
70145,21.7,21.7
70146,21.7,21.7
70147,21.7,21.7
70148,21.7,21.7
70149,21.7,21.7
70150,21.7,21.7
70151,21.7,21.7
70152,21.7,21.7
70153,21.7,21.7
70154,21.7,21.7
70155,21.7,21.7
70156,21.7,21.7
70157,21.7,21.7
70158,21.7,21.7
70159,21.7,21.7
70160,21.7,21.7
70161,21.7,21.7
70162,21.7,21.7
70163,21.7,21.7
70164,21.7,21.7
70165,21.7,21.7
70166,21.7,21.7
70167,21.7,21.7
70168,21.7,21.7
70169,21.7,21.7
70170,21.7,21.7
70171,21.7,21.7
70172,21.7,21.7
70173,21.7,21.7
70174,21.7,21.7
70175,21.7,21.7
70176,21.7,21.7
70177,21.7,21.7
70178,21.7,21.7
70179,21.7,21.7
70180,21.7,21.7
70181,21.7,21.7
70182,21.7,21.7
70183,21.7,21.7
70184,21.7,21.7
70185,21.7,21.7
70186,21.7,21.7
70187,21.7,21.7
70188,21.7,21.7
70189,21.7,21.7
70190,21.7,21.7
70191,21.7,21.7
70192,21.7,21.7
70193,21.7,21.7
70194,21.7,21.7
70195,21.7,21.7
70196,21.7,21.7
70197,21.7,21.7
70198,21.7,21.7
70199,21.7,21.7
70200,21.7,21.7
70201,21.7,21.7
70202,21.7,21.7
70203,21.7,21.7
70204,21.7,21.7
70205,21.7,21.7
70206,21.7,21.7
70207,21.7,21.7
70208,21.7,21.7
70209,21.7,21.7
70210,21.7,21.7
70211,21.7,21.7
70212,21.7,21.7
70213,21.7,21.7
70214,21.7,21.7
70215,21.7,21.7
70216,21.7,21.7
70217,21.7,21.7
70218,21.7,21.7
70219,21.7,21.7
70220,21.7,21.7
70221,21.7,21.7
70222,21.7,21.7
70223,21.7,21.7
70224,21.7,21.7
70225,21.7,21.7
70226,21.7,21.7
70227,21.7,21.7
70228,21.7,21.7
70229,21.7,21.7
70230,21.7,21.7
70231,21.7,21.7
70232,21.7,21.7
70233,21.7,21.7
70234,21.7,21.7
70235,21.7,21.7
70236,21.7,21.7
70237,21.7,21.7
70238,21.7,21.7
70239,21.7,21.7
70240,21.7,21.7
70241,21.7,21.7
70242,21.7,21.7
70243,21.7,21.7
70244,21.7,21.7
70245,21.7,21.7
70246,21.7,21.7
70247,21.7,21.7
70248,21.7,21.7
70249,21.7,21.7
70250,21.7,21.7
70251,21.7,21.7
70252,21.7,21.7
70253,21.7,21.7
70254,21.7,21.7
70255,21.7,21.7
70256,21.7,21.7
70257,21.7,21.7
70258,21.7,21.7
70259,21.7,21.7
70260,21.7,21.7
70261,21.7,21.7
70262,21.7,21.7
70263,21.7,21.7
70264,21.7,21.7
70265,21.7,21.7
70266,21.7,21.7
70267,21.7,21.7
70268,21.7,21.7
70269,21.7,21.7
70270,21.7,21.7
70271,21.7,21.7
70272,21.7,21.7
70273,21.7,21.7
70274,21.7,21.7
70275,21.7,21.7
70276,21.7,21.7
70277,21.7,21.7
70278,21.7,21.7
70279,21.7,21.7
70280,21.7,21.7
70281,21.7,21.7
70282,21.7,21.7
70283,21.7,21.7
70284,21.7,21.7
70285,21.7,21.7
70286,21.7,21.7
70287,21.7,21.7
70288,21.7,21.7
70289,21.7,21.7
70290,21.7,21.7
70291,21.7,21.7
70292,21.7,21.7
70293,21.7,21.7
70294,21.7,21.7
70295,21.7,21.7
70296,21.7,21.7
70297,21.7,21.7
70298,21.7,21.7
70299,21.7,21.7
70300,21.7,21.7
70301,21.7,21.7
70302,21.7,21.7
70303,21.7,21.7
70304,21.7,21.7
70305,21.7,21.7
70306,21.7,21.7
70307,21.7,21.7
70308,21.7,21.7
70309,21.7,21.7
70310,21.7,21.7
70311,21.7,21.7
70312,21.7,21.7
70313,21.7,21.7
70314,21.7,21.7
70315,21.7,21.7
70316,21.7,21.7
70317,21.7,21.7
70318,21.7,21.7
70319,21.7,21.7
70320,21.7,21.7
70321,21.7,21.7
70322,21.7,21.7
70323,21.7,21.7
70324,21.7,21.7
70325,21.7,21.7
70326,21.7,21.7
70327,21.7,21.7
70328,21.7,21.7
70329,21.7,21.7
70330,21.7,21.7
70331,21.7,21.7
70332,21.7,21.7
70333,21.7,21.7
70334,21.7,21.7
70335,21.7,21.7
70336,21.7,21.7
70337,21.7,21.7
70338,21.7,21.7
70339,21.7,21.7
70340,21.7,21.7
70341,21.7,21.7
70342,21.7,21.7
70343,21.7,21.7
70344,21.7,21.7
70345,21.7,21.7
70346,21.7,21.7
70347,21.7,21.7
70348,21.7,21.7
70349,21.7,21.7
70350,21.7,21.7
70351,21.7,21.7
70352,21.7,21.7
70353,21.7,21.7
70354,21.7,21.7
70355,21.7,21.7
70356,21.7,21.7
70357,21.7,21.7
70358,21.7,21.7
70359,21.7,21.7
70360,21.7,21.7
70361,21.7,21.7
70362,21.7,21.7
70363,21.7,21.7
70364,21.7,21.7
70365,21.7,21.7
70366,21.7,21.7
70367,21.7,21.7
70368,21.7,21.7
70369,21.7,21.7
70370,21.7,21.7
70371,21.7,21.7
70372,21.7,21.7
70373,21.7,21.7
70374,21.7,21.7
70375,21.7,21.7
70376,21.7,21.7
70377,21.7,21.7
70378,21.7,21.7
70379,21.7,21.7
70380,21.7,21.7
70381,21.7,21.7
70382,21.7,21.7
70383,21.7,21.7
70384,21.7,21.7
70385,21.7,21.7
70386,21.7,21.7
70387,21.7,21.7
70388,21.7,21.7
70389,21.7,21.7
70390,21.7,21.7
70391,21.7,21.7
70392,21.7,21.7
70393,21.7,21.7
70394,21.7,21.7
70395,21.7,21.7
70396,21.7,21.7
70397,21.7,21.7
70398,21.7,21.7
70399,21.7,21.7
70400,21.7,21.7
70401,21.7,21.7
70402,21.7,21.7
70403,21.7,21.7
70404,21.7,21.7
70405,21.7,21.7
70406,21.7,21.7
70407,21.7,21.7
70408,21.7,21.7
70409,21.7,21.7
70410,21.7,21.7
70411,21.7,21.7
70412,21.7,21.7
70413,21.7,21.7
70414,21.7,21.7
70415,21.7,21.7
70416,21.7,21.7
70417,21.7,21.7
70418,21.7,21.7
70419,21.7,21.7
70420,21.7,21.7
70421,21.7,21.7
70422,21.7,21.7
70423,21.7,21.7
70424,21.7,21.7
70425,21.7,21.7
70426,21.7,21.7
70427,21.7,21.7
70428,21.7,21.7
70429,21.7,21.7
70430,21.7,21.7
70431,21.7,21.7
70432,21.7,21.7
70433,21.7,21.7
70434,21.7,21.7
70435,21.7,21.7
70436,21.7,21.7
70437,21.7,21.7
70438,21.7,21.7
70439,21.7,21.7
70440,21.7,21.7
70441,21.7,21.7
70442,21.7,21.7
70443,21.7,21.7
70444,21.7,21.7
70445,21.7,21.7
70446,21.7,21.7
70447,21.7,21.7
70448,21.7,21.7
70449,21.7,21.7
70450,21.7,21.7
70451,21.7,21.7
70452,21.7,21.7
70453,21.7,21.7
70454,21.7,21.7
70455,21.7,21.7
70456,21.7,21.7
70457,21.7,21.7
70458,21.7,21.7
70459,21.7,21.7
70460,21.7,21.7
70461,21.7,21.7
70462,21.7,21.7
70463,21.7,21.7
70464,21.7,21.7
70465,21.7,21.7
70466,21.7,21.7
70467,21.7,21.7
70468,21.7,21.7
70469,21.7,21.7
70470,21.7,21.7
70471,21.7,21.7
70472,21.7,21.7
70473,21.7,21.7
70474,21.7,21.7
70475,21.7,21.7
70476,21.7,21.7
70477,21.7,21.7
70478,21.7,21.7
70479,21.7,21.7
70480,21.7,21.7
70481,21.7,21.7
70482,21.7,21.7
70483,21.7,21.7
70484,21.7,21.7
70485,21.7,21.7
70486,21.7,21.7
70487,21.7,21.7
70488,21.7,21.7
70489,21.7,21.7
70490,21.7,21.7
70491,21.7,21.7
70492,21.7,21.7
70493,21.7,21.7
70494,21.7,21.7
70495,21.7,21.7
70496,21.7,21.7
70497,21.7,21.7
70498,21.7,21.7
70499,21.7,21.7
70500,21.7,21.7
70501,21.7,21.7
70502,21.7,21.7
70503,21.7,21.7
70504,21.7,21.7
70505,21.7,21.7
70506,21.7,21.7
70507,21.7,21.7
70508,21.7,21.7
70509,21.7,21.7
70510,21.7,21.7
70511,21.7,21.7
70512,21.7,21.7
70513,21.7,21.7
70514,21.7,21.7
70515,21.7,21.7
70516,21.7,21.7
70517,21.7,21.7
70518,21.7,21.7
70519,21.7,21.7
70520,21.7,21.7
70521,21.7,21.7
70522,21.7,21.7
70523,21.7,21.7
70524,21.7,21.7
70525,21.7,21.7
70526,21.7,21.7
70527,21.7,21.7
70528,21.7,21.7
70529,21.7,21.7
70530,21.7,21.7
70531,21.7,21.7
70532,21.7,21.7
70533,21.7,21.7
70534,21.7,21.7
70535,21.7,21.7
70536,21.7,21.7
70537,21.7,21.7
70538,21.7,21.7
70539,21.7,21.7
70540,21.7,21.7
70541,21.7,21.7
70542,21.7,21.7
70543,21.7,21.7
70544,21.7,21.7
70545,21.7,21.7
70546,21.7,21.7
70547,21.7,21.7
70548,21.7,21.7
70549,21.7,21.7
70550,21.7,21.7
70551,21.7,21.7
70552,21.7,21.7
70553,21.7,21.7
70554,21.7,21.7
70555,21.7,21.7
70556,21.7,21.7
70557,21.7,21.7
70558,21.7,21.7
70559,21.7,21.7
70560,21.7,21.7
70561,21.7,21.7
70562,21.7,21.7
70563,21.7,21.7
70564,21.7,21.7
70565,21.7,21.7
70566,21.7,21.7
70567,21.7,21.7
70568,21.7,21.7
70569,21.7,21.7
70570,21.7,21.7
70571,21.7,21.7
70572,21.7,21.7
70573,21.7,21.7
70574,21.7,21.7
70575,21.7,21.7
70576,21.7,21.7
70577,21.7,21.7
70578,21.7,21.7
70579,21.7,21.7
70580,21.7,21.7
70581,21.7,21.7
70582,21.7,21.7
70583,21.7,21.7
70584,21.7,21.7
70585,21.7,21.7
70586,21.7,21.7
70587,21.7,21.7
70588,21.7,21.7
70589,21.7,21.7
70590,21.7,21.7
70591,21.7,21.7
70592,21.7,21.7
70593,21.7,21.7
70594,21.7,21.7
70595,21.7,21.7
70596,21.7,21.7
70597,21.7,21.7
70598,21.7,21.7
70599,21.7,21.7
70600,21.7,21.7
70601,21.7,21.7
70602,21.7,21.7
70603,21.7,21.7
70604,21.7,21.7
70605,21.7,21.7
70606,21.7,21.7
70607,21.7,21.7
70608,21.7,21.7
70609,21.7,21.7
70610,21.7,21.7
70611,21.7,21.7
70612,21.7,21.7
70613,21.7,21.7
70614,21.7,21.7
70615,21.7,21.7
70616,21.7,21.7
70617,21.7,21.7
70618,21.7,21.7
70619,21.7,21.7
70620,21.7,21.7
70621,21.7,21.7
70622,21.7,21.7
70623,21.7,21.7
70624,21.7,21.7
70625,21.7,21.7
70626,21.7,21.7
70627,21.7,21.7
70628,21.7,21.7
70629,21.7,21.7
70630,21.7,21.7
70631,21.7,21.7
70632,21.7,21.7
70633,21.7,21.7
70634,21.7,21.7
70635,21.7,21.7
70636,21.7,21.7
70637,21.7,21.7
70638,21.7,21.7
70639,21.7,21.7
70640,21.7,21.7
70641,21.7,21.7
70642,21.7,21.7
70643,21.7,21.7
70644,21.7,21.7
70645,21.7,21.7
70646,21.7,21.7
70647,21.7,21.7
70648,21.7,21.7
70649,21.7,21.7
70650,21.7,21.7
70651,21.7,21.7
70652,21.7,21.7
70653,21.7,21.7
70654,21.7,21.7
70655,21.7,21.7
70656,21.7,21.7
70657,21.7,21.7
70658,21.7,21.7
70659,21.7,21.7
70660,21.7,21.7
70661,21.7,21.7
70662,21.7,21.7
70663,21.7,21.7
70664,21.7,21.7
70665,21.7,21.7
70666,21.7,21.7
70667,21.7,21.7
70668,21.7,21.7
70669,21.7,21.7
70670,21.7,21.7
70671,21.7,21.7
70672,21.7,21.7
70673,21.7,21.7
70674,21.7,21.7
70675,21.7,21.7
70676,21.7,21.7
70677,21.7,21.7
70678,21.7,21.7
70679,21.7,21.7
70680,21.7,21.7
70681,21.7,21.7
70682,21.7,21.7
70683,21.7,21.7
70684,21.7,21.7
70685,21.7,21.7
70686,21.7,21.7
70687,21.7,21.7
70688,21.7,21.7
70689,21.7,21.7
70690,21.7,21.7
70691,21.7,21.7
70692,21.7,21.7
70693,21.7,21.7
70694,21.7,21.7
70695,21.7,21.7
70696,21.7,21.7
70697,21.7,21.7
70698,21.7,21.7
70699,21.7,21.7
70700,21.7,21.7
70701,21.7,21.7
70702,21.7,21.7
70703,21.7,21.7
70704,21.7,21.7
70705,21.7,21.7
70706,21.7,21.7
70707,21.7,21.7
70708,21.7,21.7
70709,21.7,21.7
70710,21.7,21.7
70711,21.7,21.7
70712,21.7,21.7
70713,21.7,21.7
70714,21.7,21.7
70715,21.7,21.7
70716,21.7,21.7
70717,21.7,21.7
70718,21.7,21.7
70719,21.7,21.7
70720,21.7,21.7
70721,21.7,21.7
70722,21.7,21.7
70723,21.7,21.7
70724,21.7,21.7
70725,21.7,21.7
70726,21.7,21.7
70727,21.7,21.7
70728,21.7,21.7
70729,21.7,21.7
70730,21.7,21.7
70731,21.7,21.7
70732,21.7,21.7
70733,21.7,21.7
70734,21.7,21.7
70735,21.7,21.7
70736,21.7,21.7
70737,21.7,21.7
70738,21.7,21.7
70739,21.7,21.7
70740,21.7,21.7
70741,21.7,21.7
70742,21.7,21.7
70743,21.7,21.7
70744,21.7,21.7
70745,21.7,21.7
70746,21.7,21.7
70747,21.7,21.7
70748,21.7,21.7
70749,21.7,21.7
70750,21.7,21.7
70751,21.7,21.7
70752,21.7,21.7
70753,21.7,21.7
70754,21.7,21.7
70755,21.7,21.7
70756,21.7,21.7
70757,21.7,21.7
70758,21.7,21.7
70759,21.7,21.7
70760,21.7,21.7
70761,21.7,21.7
70762,21.7,21.7
70763,21.7,21.7
70764,21.7,21.7
70765,21.7,21.7
70766,21.7,21.7
70767,21.7,21.7
70768,21.7,21.7
70769,21.7,21.7
70770,21.7,21.7
70771,21.7,21.7
70772,21.7,21.7
70773,21.7,21.7
70774,21.7,21.7
70775,21.7,21.7
70776,21.7,21.7
70777,21.7,21.7
70778,21.7,21.7
70779,21.7,21.7
70780,21.7,21.7
70781,21.7,21.7
70782,21.7,21.7
70783,21.7,21.7
70784,21.7,21.7
70785,21.7,21.7
70786,21.7,21.7
70787,21.7,21.7
70788,21.7,21.7
70789,21.7,21.7
70790,21.7,21.7
70791,21.7,21.7
70792,21.7,21.7
70793,21.7,21.7
70794,21.7,21.7
70795,21.7,21.7
70796,21.7,21.7
70797,21.7,21.7
70798,21.7,21.7
70799,21.7,21.7
70800,21.7,21.7
70801,21.7,21.7
70802,21.7,21.7
70803,21.7,21.7
70804,21.7,21.7
70805,21.7,21.7
70806,21.7,21.7
70807,21.7,21.7
70808,21.7,21.7
70809,21.7,21.7
70810,21.7,21.7
70811,21.7,21.7
70812,21.7,21.7
70813,21.7,21.7
70814,21.7,21.7
70815,21.7,21.7
70816,21.7,21.7
70817,21.7,21.7
70818,21.7,21.7
70819,21.7,21.7
70820,21.7,21.7
70821,21.7,21.7
70822,21.7,21.7
70823,21.7,21.7
70824,21.7,21.7
70825,21.7,21.7
70826,21.7,21.7
70827,21.7,21.7
70828,21.7,21.7
70829,21.7,21.7
70830,21.7,21.7
70831,21.7,21.7
70832,21.7,21.7
70833,21.7,21.7
70834,21.7,21.7
70835,21.7,21.7
70836,21.7,21.7
70837,21.7,21.7
70838,21.7,21.7
70839,21.7,21.7
70840,21.7,21.7
70841,21.7,21.7
70842,21.7,21.7
70843,21.7,21.7
70844,21.7,21.7
70845,21.7,21.7
70846,21.7,21.7
70847,21.7,21.7
70848,21.7,21.7
70849,21.7,21.7
70850,21.7,21.7
70851,21.7,21.7
70852,21.7,21.7
70853,21.7,21.7
70854,21.7,21.7
70855,21.7,21.7
70856,21.7,21.7
70857,21.7,21.7
70858,21.7,21.7
70859,21.7,21.7
70860,21.7,21.7
70861,21.7,21.7
70862,21.7,21.7
70863,21.7,21.7
70864,21.7,21.7
70865,21.7,21.7
70866,21.7,21.7
70867,21.7,21.7
70868,21.7,21.7
70869,21.7,21.7
70870,21.7,21.7
70871,21.7,21.7
70872,21.7,21.7
70873,21.7,21.7
70874,21.7,21.7
70875,21.7,21.7
70876,21.7,21.7
70877,21.7,21.7
70878,21.7,21.7
70879,21.7,21.7
70880,21.7,21.7
70881,21.7,21.7
70882,21.7,21.7
70883,21.7,21.7
70884,21.7,21.7
70885,21.7,21.7
70886,21.7,21.7
70887,21.7,21.7
70888,21.7,21.7
70889,21.7,21.7
70890,21.7,21.7
70891,21.7,21.7
70892,21.7,21.7
70893,21.7,21.7
70894,21.7,21.7
70895,21.7,21.7
70896,21.7,21.7
70897,21.7,21.7
70898,21.7,21.7
70899,21.7,21.7
70900,21.7,21.7
70901,21.7,21.7
70902,21.7,21.7
70903,21.7,21.7
70904,21.7,21.7
70905,21.7,21.7
70906,21.7,21.7
70907,21.7,21.7
70908,21.7,21.7
70909,21.7,21.7
70910,21.7,21.7
70911,21.7,21.7
70912,21.7,21.7
70913,21.7,21.7
70914,21.7,21.7
70915,21.7,21.7
70916,21.7,21.7
70917,21.7,21.7
70918,21.7,21.7
70919,21.7,21.7
70920,21.7,21.7
70921,21.7,21.7
70922,21.7,21.7
70923,21.7,21.7
70924,21.7,21.7
70925,21.7,21.7
70926,21.7,21.7
70927,21.7,21.7
70928,21.7,21.7
70929,21.7,21.7
70930,21.7,21.7
70931,21.7,21.7
70932,21.7,21.7
70933,21.7,21.7
70934,21.7,21.7
70935,21.7,21.7
70936,21.7,21.7
70937,21.7,21.7
70938,21.7,21.7
70939,21.7,21.7
70940,21.7,21.7
70941,21.7,21.7
70942,21.7,21.7
70943,21.7,21.7
70944,21.7,21.7
70945,21.7,21.7
70946,21.7,21.7
70947,21.7,21.7
70948,21.7,21.7
70949,21.7,21.7
70950,21.7,21.7
70951,21.7,21.7
70952,21.7,21.7
70953,21.7,21.7
70954,21.7,21.7
70955,21.7,21.7
70956,21.7,21.7
70957,21.7,21.7
70958,21.7,21.7
70959,21.7,21.7
70960,21.7,21.7
70961,21.7,21.7
70962,21.7,21.7
70963,21.7,21.7
70964,21.7,21.7
70965,21.7,21.7
70966,21.7,21.7
70967,21.7,21.7
70968,21.7,21.7
70969,21.7,21.7
70970,21.7,21.7
70971,21.7,21.7
70972,21.7,21.7
70973,21.7,21.7
70974,21.7,21.7
70975,21.7,21.7
70976,21.7,21.7
70977,21.7,21.7
70978,21.7,21.7
70979,21.7,21.7
70980,21.7,21.7
70981,21.7,21.7
70982,21.7,21.7
70983,21.7,21.7
70984,21.7,21.7
70985,21.7,21.7
70986,21.7,21.7
70987,21.7,21.7
70988,21.7,21.7
70989,21.7,21.7
70990,21.7,21.7
70991,21.7,21.7
70992,21.7,21.7
70993,21.7,21.7
70994,21.7,21.7
70995,21.7,21.7
70996,21.7,21.7
70997,21.7,21.7
70998,21.7,21.7
70999,21.7,21.7
71000,21.7,21.7
71001,21.7,21.7
71002,21.7,21.7
71003,21.7,21.7
71004,21.7,21.7
71005,21.7,21.7
71006,21.7,21.7
71007,21.7,21.7
71008,21.7,21.7
71009,21.7,21.7
71010,21.7,21.7
71011,21.7,21.7
71012,21.7,21.7
71013,21.7,21.7
71014,21.7,21.7
71015,21.7,21.7
71016,21.7,21.7
71017,21.7,21.7
71018,21.7,21.7
71019,21.7,21.7
71020,21.7,21.7
71021,21.7,21.7
71022,21.7,21.7
71023,21.7,21.7
71024,21.7,21.7
71025,21.7,21.7
71026,21.7,21.7
71027,21.7,21.7
71028,21.7,21.7
